transaction_id,amount,merchant_category,transaction_time,hour,day_of_week,user_country,merchant_country,device_id,ip_address,payment_method,card_present,is_fraud
3ac31c88-ec54-454c-9039-b62bec49b90b,10.03,gas_station,2025-03-14T06:03:36.056107,6,4,US,US,3eea3cb3-a63d-4988-b632-fe5de61eb4ff,68.78.116.183,credit_card,True,False
258e6888-ba98-44cd-a497-939d2c6a47c8,2.48,utility,2025-02-05T14:59:17.154437,14,2,US,RO,d2536377-1cc2-4073-bd25-f0171833649b,171.165.55.37,paypal,False,False
2f2b1f00-81d1-43f9-8965-35a3bb890cff,45.75,utility,2025-05-03T17:00:38.199716,17,5,US,CN,995b3455-560d-40a9-b3e2-b72f5b0a3f7c,94.166.94.140,credit_card,True,False
ba82f625-c6ad-443f-9b26-816b4eb41a9b,12.11,adult_entertainment,2024-11-20T16:46:13.993009,16,2,US,RO,e148e55a-daff-4c91-80fa-5fbcfbed4eb4,97.233.64.28,credit_card,True,True
7fb02dcc-4898-4771-85c3-3e582f1c14d6,26.89,utility,2025-04-09T00:42:56.003316,0,2,US,US,1ee2c735-4892-45ce-a5cf-9950700fcf9c,111.224.248.72,debit_card,False,False
f57750a4-aed4-4963-928f-7902668bf436,23.91,gas_station,2024-10-08T16:01:08.704661,16,1,CA,RU,60fe697f-7fca-4f1a-bab9-e5124128ee5b,211.162.195.191,credit_card,False,False
b1060264-4314-4c76-9ecd-199c3f814d99,12.11,pharmacy,2024-12-19T01:31:18.590820,1,3,DE,US,a6675c33-b865-4370-9d6a-e6f4e60891a7,221.84.106.220,paypal,False,True
f4cf48d6-1110-4b35-a287-f8f2008cc445,44.51,cryptocurrency,2025-06-20T17:11:36.232135,17,4,US,US,4c6e7326-2bc3-4bbc-89e3-8b3962125964,123.102.33.150,credit_card,False,True
0d08bb8d-febd-4901-913c-5a312bbb04bd,31.11,grocery,2024-09-04T00:22:52.974219,0,2,US,CN,c4b9b6f6-b391-4b16-a427-12f4c2b84813,96.177.212.131,debit_card,False,True
76bf1957-7843-4c52-bc17-fb85ea77d2b7,48.81,gas_station,2025-06-30T19:34:05.128158,19,0,US,RO,812e6b0d-8a2b-4580-ba85-7456fd85dce9,216.222.190.122,debit_card,False,False
a36ba53a-7551-4e5d-b344-4d0423ca75e1,6.97,cash_advance,2025-01-02T05:47:03.090946,5,3,US,US,3b1c17b9-7dbc-441d-b731-2d86ede42cbe,118.124.250.218,credit_card,False,False
b14b2563-3518-4b4e-834e-c6c807c22175,157.68,pharmacy,2024-09-06T09:15:55.042486,9,4,US,NG,3dd944c3-17a1-477a-b497-18880b564e31,37.209.47.43,paypal,False,False
eff617f7-4394-471c-9e13-1cede36298ce,28.04,pharmacy,2024-09-10T00:23:44.330657,0,1,US,US,36867eb4-136b-43c4-a63b-78842503a39f,176.19.129.53,credit_card,True,False
9e7da88d-075a-4b43-906a-cd1573b9327b,15.77,grocery,2024-08-11T13:27:39.238271,13,6,DE,US,e4c095e7-7f06-4023-9eee-6d8334fe0a24,14.202.56.229,debit_card,True,False
305281d0-fcea-4d77-84e5-abaf9160f10e,23.97,cryptocurrency,2024-11-18T18:24:40.371484,18,0,DE,US,206d295f-2ec5-4051-9a0c-1151d97da40a,105.181.146.215,paypal,False,True
89a9de11-6e3a-4053-8eec-309f566555f3,66.38,adult_entertainment,2024-10-27T22:11:40.127357,22,6,FR,RU,06f68687-44a8-4723-89ff-d1c74bf35489,162.127.16.218,credit_card,False,True
6830c70c-4a61-4530-9867-df285ee0dbf4,43.02,utility,2024-12-02T18:28:42.324762,18,0,US,US,d2bdd84d-8f75-481e-9447-19697820ffaf,78.231.141.211,debit_card,False,False
56dd6b99-8eea-4901-9c3b-9c2184adfa19,1.59,pharmacy,2025-03-02T19:43:56.657308,19,6,DE,US,3db49d3c-773f-46a6-9c2a-62aac0ae9967,128.79.251.118,credit_card,True,False
4217b4e0-e8ef-4f44-af3d-5ac37d21f577,18.1,online_gaming,2025-05-06T05:48:59.147666,5,1,CA,NG,371265af-a775-4403-b005-1e1b3a7c1764,85.112.199.186,debit_card,False,True
33831eae-4b6c-4c9b-98f1-970c65e1cb9f,12.54,utility,2025-04-10T06:13:58.049607,6,3,FR,US,0ef16055-ce5f-405d-8437-44c3760cd1cf,15.174.92.61,credit_card,True,False
13d7bdc1-b667-4447-94ed-316d1a094e8a,79.56,grocery,2025-02-04T17:02:30.298353,17,1,US,CN,08fa930c-e40e-4f96-a835-fb5a623804b1,209.87.53.41,paypal,False,False
aa416c4e-c80c-4aa3-af1b-c36aac685e40,248.21,cryptocurrency,2025-03-16T01:14:38.130712,1,6,US,US,0830b4a3-a2e1-40d8-aa96-7edd5818887d,25.49.77.130,credit_card,True,True
49595638-878f-4ef4-a7f4-57a30c6ac2b9,328.23,gas_station,2024-10-01T06:32:56.534966,6,1,CA,US,c2856676-2541-48c7-b2df-9fbdf600ec58,147.111.239.240,debit_card,False,True
fd0ba4fa-329f-48cd-af39-bd4d001f0f97,0.74,utility,2025-06-09T23:59:43.717595,23,0,FR,CN,1f3ad751-36e5-4b24-9c65-389d015700b8,84.93.13.36,debit_card,False,True
c6dd2ab5-4c13-4522-8439-68c041439c0c,30.55,pharmacy,2024-11-01T11:25:21.355650,11,4,DE,US,54ad1271-22b8-452a-ad0c-5075ddccac85,96.121.127.184,credit_card,False,True
e9936848-fdda-42f1-b56b-f5370e808fd5,6.94,adult_entertainment,2025-03-09T19:52:34.687348,19,6,FR,US,19af5994-5f6d-4d7f-b44d-01924991c414,143.29.35.18,credit_card,False,True
5c4abd88-f632-46aa-b701-2ec223f23945,8.97,grocery,2025-07-08T03:10:35.925405,3,1,US,US,2fe13715-c2c9-4097-a70c-f473c4844765,138.71.249.60,debit_card,False,False
a364dfb9-1de1-48b5-80cc-21e3b31c961f,131.22,pharmacy,2025-01-29T02:55:27.011209,2,2,DE,US,6163a5d1-5bc5-4704-a110-2042dd557c03,124.250.149.24,debit_card,False,True
9d7ec0dd-2728-4532-ad97-8d42a0fe529c,8.64,pharmacy,2025-07-08T23:05:29.485859,23,1,US,US,e5ed79df-9110-4971-9b87-c46370232af2,128.75.25.136,credit_card,True,False
ba7c45a8-648e-4352-9be1-2d50043e4da6,5.31,adult_entertainment,2024-12-06T08:30:43.115388,8,4,DE,US,5a10e4cb-82d7-4cf4-b028-1cdfff3e3a63,165.73.20.218,credit_card,False,True
26cd3455-4df9-40d0-90a7-54ef93c1aee2,15.82,utility,2025-05-18T04:04:38.418406,4,6,UK,CN,87faf753-a66c-4d09-83c9-9f97aa4976a0,21.95.46.242,credit_card,True,True
36354744-4f55-46f8-afe0-d8d2d8050cb1,8.52,online_gaming,2025-06-22T09:59:43.337586,9,6,US,US,2da867cb-b541-40bf-b4c0-40892112ee3a,32.184.195.214,credit_card,True,False
4fa78b4c-61ff-4f54-a61d-8bd43d247e24,806.33,gas_station,2024-07-31T21:13:18.594662,21,2,DE,US,813af13d-f375-435a-8c9b-2124132e5f50,51.210.23.45,credit_card,False,True
5ccc5dd0-bcf4-42b9-b0b4-f86dcc95ff13,19.15,pharmacy,2025-05-23T08:18:16.224040,8,4,US,US,f9cce784-d6fe-40d5-9cb0-cedc6cd22137,188.215.205.184,credit_card,True,False
19076b16-e30d-49bb-8746-6e62c94bb13f,2.3,grocery,2025-04-11T06:54:12.669070,6,4,US,CN,cb675716-5253-4648-9753-deb318dcc8aa,168.175.201.197,debit_card,False,False
ad0ac11e-08c2-41c8-944c-8e23b6a464b7,51.58,pharmacy,2025-06-11T21:27:45.474522,21,2,CA,US,4f26ba29-0089-420c-aa4f-851d002fe629,110.38.60.234,debit_card,False,False
f4d31df5-fb2f-403b-a76b-6e1f39ba6fcb,1.27,pharmacy,2024-11-23T20:57:03.854461,20,5,US,US,913120ef-3c58-43f1-abe5-6daa6398a42d,160.54.152.36,credit_card,True,False
3ade8168-6d9e-4940-b932-f746d05ae8b5,39.43,cash_advance,2024-08-20T22:24:17.870738,22,1,US,US,9587bcf6-3e5b-457f-afe9-41d99aef8bab,23.253.171.53,credit_card,False,False
2b271bd3-1bf9-4864-b613-19006f0ab7ff,18.67,cash_advance,2025-04-05T14:09:40.803947,14,5,US,US,a7004e2e-7227-4dec-8001-420ea17a99cf,65.9.213.9,credit_card,False,False
00c1e2f0-dcf7-44ab-9f85-0cd5d014f902,3.27,pharmacy,2024-08-02T14:20:26.021981,14,4,US,US,5ee21a62-b69e-48f5-ab5f-66ee3ee760ea,113.226.243.68,credit_card,True,False
90a2e4bb-fada-43cc-af3d-2fbe53f416a7,27.07,pharmacy,2025-06-16T10:20:45.785668,10,0,UK,US,71810225-3abd-44c1-98ba-506c778a4918,142.175.141.40,credit_card,False,False
522ddfaa-46fa-4021-89ed-c51142ce9181,59.02,utility,2025-02-03T11:39:28.025613,11,0,US,RO,4eb5c33e-f33e-439f-be5e-c451f7a66a3c,32.196.225.240,debit_card,False,False
c0bb490a-4e90-4c48-a82f-fb23d90e4ff9,13.17,grocery,2025-01-01T16:46:48.487845,16,2,CA,US,a128dc98-281c-4bf4-a012-2060d411d066,162.31.89.247,credit_card,True,False
44e92be8-ee83-4dc5-a5b9-b92c655076ef,5.09,gas_station,2025-02-11T15:23:39.319125,15,1,US,US,8dbf2b6c-8ed3-4174-b4fc-9bf5f4690d57,218.23.252.39,credit_card,True,False
93ef796a-6b71-45fd-8ec5-8d9001c96fa1,38.2,grocery,2025-03-31T17:19:24.021143,17,0,CA,CN,3c2d1498-7bde-4c76-ad98-a1d1b342428e,61.61.136.10,credit_card,False,False
45afabd8-9f45-4ba3-bedd-139f272bac47,180.42,pharmacy,2024-12-28T02:43:19.563421,2,5,CA,CN,7747d3f0-bd6d-406c-bc0c-6f460d5fab81,41.179.219.133,debit_card,False,True
ef7d9ca4-469b-4d77-a40b-cd3f1b78e691,3.03,grocery,2024-11-01T01:46:02.433705,1,4,US,US,d13a48c5-73bb-4c53-a276-23dab566760d,98.62.54.129,credit_card,True,False
cd0881af-46a8-481b-8f6c-596327af6377,14.88,pharmacy,2025-03-09T01:47:57.037445,1,6,US,CN,8d544fee-2a79-4a10-9b57-de3d25bb7bdb,201.188.200.220,crypto,False,True
290f6077-b63b-4196-afb2-02a65060dca3,42.64,grocery,2025-06-26T05:20:27.127660,5,3,US,US,ccb5d225-6d44-484d-a7f8-f19d52eb23f1,172.61.79.250,debit_card,False,False
b8bd30ca-f71a-4abd-994f-7ee7223327be,5.76,pharmacy,2025-03-05T09:41:24.590955,9,2,US,US,26b41b2a-34f9-454b-a8d5-5e8368afe6f7,87.131.247.42,credit_card,False,False
87f44a64-bb2c-4bb2-be69-22a186bf696a,126.03,adult_entertainment,2025-04-02T18:08:12.798510,18,2,US,RO,9054396a-d3b1-4f0f-ac96-78a081f30352,85.86.78.250,credit_card,False,True
1465f3a5-3b80-464c-a34f-96875568694e,6.39,utility,2024-12-08T21:22:46.741523,21,6,US,CN,e0f07c9a-c514-40ff-a99d-4cfd9117ff1e,112.2.37.250,credit_card,False,False
18c85908-dfb6-4035-ac43-c6efde7c3f23,79.29,utility,2025-02-27T20:47:53.116234,20,3,UK,US,b127212c-41f7-4d71-9df0-78dc35fef99b,173.142.87.25,debit_card,False,False
aa3b0cc2-f3ea-4ace-8a9b-84be5d0c9061,9.43,gas_station,2025-06-28T23:35:31.327510,23,5,US,US,5343d84a-a68c-429c-9a29-6f71e08a9235,52.83.151.217,credit_card,False,False
8f59110c-fc0a-44ee-8cd4-0402e4526ee9,434.36,online_gaming,2024-09-27T16:52:15.400663,16,4,UK,RU,a59e785a-a997-4a1b-a937-39c5be4013f2,54.72.253.35,credit_card,False,True
b859530b-e61f-42d8-9d71-43e70619bb94,31.84,gas_station,2024-09-05T16:33:48.825910,16,3,CA,US,9d3a4ac7-1515-4776-9404-d4bdea38d864,206.61.38.114,credit_card,True,False
6553c217-1467-47c5-8d9d-efd67961ee37,0.75,adult_entertainment,2025-06-28T18:35:18.357013,18,5,FR,US,a2bcacff-6f8b-4b55-89d7-c0613300be33,70.203.82.220,credit_card,True,True
bcc3c86b-826b-462d-b0c0-5d08fd70891d,28.96,pharmacy,2025-02-01T16:16:14.404289,16,5,DE,US,e2ad169a-d885-4eef-889e-e7b606dbe525,219.213.42.211,credit_card,True,False
3ba9ec52-9c5d-4a08-bcb3-52b7c339b3aa,12.96,pharmacy,2025-01-03T06:18:13.613167,6,4,CA,US,516bebd8-02c8-4076-9bf0-6c56bfe343b2,83.110.164.203,credit_card,False,False
848a8374-7b6f-49da-bf5c-a02c058d9881,441.45,grocery,2024-09-01T01:51:30.649804,1,6,US,US,1565c8f9-527c-4c64-a378-3ec726d21a1e,185.158.12.186,credit_card,True,False
003e5736-94e5-4b9c-9739-68ac899e986c,30.64,pharmacy,2025-04-19T22:05:56.098875,22,5,US,US,f8280e1b-ed06-489f-bac4-5936d41638a5,196.87.187.136,paypal,True,False
45ca490f-f69c-4e15-877e-e3448a3da161,156.43,grocery,2024-09-20T12:08:11.152121,12,4,UK,US,784ed2d0-b55c-461b-97ff-32983e3ac99e,43.101.227.36,paypal,False,True
0bce0981-05bd-4faa-9e55-9bf64afbcfea,45.79,utility,2024-11-22T03:37:00.028814,3,4,FR,US,ac875885-f649-4b74-a6a8-1df564174d39,156.80.236.208,credit_card,False,True
491a08ca-6466-4588-b16e-14832ed48268,5.86,utility,2025-04-10T01:16:47.245278,1,3,US,US,c72aca03-3a8e-40a0-be2a-b80ef1f6321d,217.89.234.98,credit_card,False,False
33e0c15c-f638-4331-a43b-a24ce900e87a,0.65,gas_station,2024-11-27T14:36:40.716666,14,2,UK,US,50bf6d4b-81be-4b8d-9596-9000d679cc2b,173.8.38.230,paypal,False,False
f79b7983-cad0-467c-9bed-d1baf558fd59,15.08,cryptocurrency,2025-01-10T16:55:44.516833,16,4,US,RO,cb198b97-a77b-4a1b-9e2f-8abe1aa91723,176.67.129.200,credit_card,True,True
52e07aef-56fa-4c97-824d-0889f3028d00,25.41,utility,2025-03-17T17:52:12.540313,17,0,US,US,e22de6cf-f5b5-40de-a6cd-30752eb104d6,207.62.193.235,credit_card,True,False
315d7bba-5931-4c8d-8845-2330e07d85c5,4.92,cryptocurrency,2025-01-23T07:51:19.639784,7,3,DE,RU,9db46776-34fc-4604-bdea-be34b2894348,165.107.214.164,credit_card,False,True
961cfc39-2f94-4603-b6dc-3547bdf55174,44.52,grocery,2024-09-02T01:57:42.454321,1,0,US,US,ad17cf87-7363-4438-9503-ce8d205b9e28,79.155.132.41,credit_card,False,False
43c91629-329b-4e7c-9985-bbfee355ef8d,4.74,pharmacy,2024-08-20T03:53:03.508489,3,1,US,US,3d8c179b-a0ea-497d-8f6b-0ef6c6ee50ef,181.143.74.254,debit_card,False,False
953bb806-7922-4fbd-9674-433b3318d447,2.36,grocery,2024-12-27T07:40:34.565599,7,4,US,NG,86ae1c63-2880-4bd5-906c-1f482dfc04d4,199.122.48.120,debit_card,True,False
e60116f2-9d7d-4e0d-b4dd-0d20c70f9df6,15.39,gas_station,2024-09-03T22:58:55.455946,22,1,US,RO,3fa14d5c-9685-4e1a-ab55-e07dd3c07a8e,178.168.166.218,debit_card,False,False
dbb58e9f-992d-4940-88a2-b51a514003bf,30.15,pharmacy,2024-09-03T21:26:19.495361,21,1,FR,RU,eb8931be-3f25-4aef-b5a7-84ea816181b8,21.132.252.80,credit_card,False,False
9957c78b-0fc3-4848-b53c-50b097e28222,7.02,adult_entertainment,2025-04-09T01:42:40.960457,1,2,US,RO,5d1f2482-918d-463d-9b6a-e8b75cc33c63,109.163.112.133,credit_card,True,True
bfc6973a-e854-4333-a851-769f75287e26,110.55,grocery,2024-08-08T03:17:15.736299,3,3,US,RU,f1da52b8-15c4-4743-a8e6-ccb9a98d1ef5,101.45.221.229,credit_card,False,False
1914c109-9ddb-4999-8fb2-282216b7db9c,15.66,utility,2024-10-19T11:50:58.737186,11,5,US,US,5b0a5a69-4f1b-4939-adf3-f92a6a5f684b,196.154.138.88,credit_card,False,False
af4749e9-afb2-45f8-a90b-fd5714deb3c5,392.96,grocery,2025-06-26T05:03:05.095988,5,3,US,US,23576905-63b0-4b54-ab88-1074ea87402c,91.117.130.242,credit_card,False,False
bcda0edc-d8fb-49fe-8363-c3eb2c3af91f,78.63,pharmacy,2025-03-26T19:31:28.459594,19,2,US,US,6acecbb8-5f57-4f8b-93aa-8fd2b4b21079,135.74.156.98,credit_card,False,False
50279654-1cdf-48c7-9975-7cbe352f5848,182.83,grocery,2025-03-15T04:34:58.045071,4,5,US,CN,09e855cd-3efa-4faa-a834-a9978f679336,169.29.87.197,paypal,True,False
56f86e13-9bd9-4781-b693-b47606f30f8b,3.36,utility,2025-02-16T19:58:26.525435,19,6,UK,US,3be181fe-2234-4e9a-bc9b-6a3894169a3e,65.64.232.154,debit_card,True,False
a12128dd-64fa-44bd-a0e3-ff40479fa786,112.72,pharmacy,2025-03-30T20:34:17.745139,20,6,UK,US,6602b790-0097-45a5-9998-3b0a0d6c2411,110.44.175.116,debit_card,False,False
3e5107af-a7cc-4672-b041-5c8ba4de3e9a,0.63,grocery,2024-10-12T04:15:48.956738,4,5,US,US,2fffca93-5208-4555-b3c4-c2c32b65d552,61.182.29.209,credit_card,False,False
1a1da9f3-6cc7-4864-a54e-2478596bd6e1,219.99,utility,2025-01-27T04:37:26.781064,4,0,US,US,8e32c76c-77cf-41fa-acee-1cdd2326cc61,155.34.193.98,credit_card,True,False
e2c6562a-3ffb-4261-8b38-998a4645a658,160.0,pharmacy,2025-07-16T06:29:35.111537,6,2,US,US,5082c63d-0c22-463a-9bc9-2e3dd671eadf,163.228.153.238,credit_card,True,False
8008df6f-96b3-4b96-bf38-72ec3bbdf435,9.17,adult_entertainment,2025-04-26T14:45:18.844626,14,5,US,RO,b5f14fb5-ca61-474b-a405-c225867121ef,175.149.187.173,debit_card,True,False
e0bfb15b-2732-4d54-b59b-f79b0e87494c,31.19,utility,2024-10-23T01:22:42.042418,1,2,US,US,61b5da16-5dcf-4b5a-bdc2-b2f5fe865b2b,105.27.134.100,credit_card,False,False
9d7bf240-463b-4a73-96ce-9b77d6d31795,19.11,utility,2024-11-01T12:51:54.205046,12,4,US,US,a7994dd5-9e1b-4529-8617-cf9b18758e05,60.169.207.74,credit_card,False,False
da6f6125-266a-4f30-b398-5e171163e1f5,110.82,grocery,2025-02-26T10:58:58.092586,10,2,DE,US,747fc7a1-3068-4051-996f-7da38038d309,44.199.252.143,debit_card,False,False
310ed72a-7ac4-47c4-9d3e-53406bc05024,51.36,cash_advance,2025-05-01T04:39:53.243662,4,3,CA,US,47e7d721-06ec-4fd3-acf1-be954c31b3cc,208.105.209.100,credit_card,True,False
24ae667d-6d58-4664-8fa8-e3e33f739e4c,4.03,online_gaming,2024-10-05T10:20:22.867700,10,5,US,US,87fbc81a-9c82-4544-bb82-a303b0ce43a0,31.235.148.118,crypto,False,True
63a78c5e-7f52-4f31-a1ec-9d1317cfc168,4.21,grocery,2025-07-05T20:01:28.919439,20,5,US,RO,73f48022-1d6c-45b4-8d9f-47dea3e53e76,187.55.136.84,credit_card,True,False
deac018a-9a11-4bb3-962c-c69cbdb73537,82.3,gas_station,2024-12-19T01:28:37.408414,1,3,US,US,aaf25cae-db44-4ed9-9a69-60693acb586d,39.42.19.174,credit_card,False,True
aa51578a-b495-4894-a740-9b49e8339b14,6.55,utility,2025-03-15T07:05:25.450868,7,5,US,US,ce3805b3-a52d-43a1-af7b-f183ec4d72c8,185.222.139.212,credit_card,False,False
4a9c4842-d846-4340-ae0b-662c0adb85be,20.81,utility,2024-12-21T23:35:52.358706,23,5,US,US,2c07b08d-2b2e-49f7-9c5a-f7b6beedcf71,62.78.124.243,paypal,False,False
656d2a15-6d2a-4de8-b8c8-9cda30d26b85,588.81,grocery,2024-09-19T06:40:42.135907,6,3,US,US,83a1843b-9706-422a-abac-a155a858ee4c,37.7.96.189,credit_card,False,True
6fc0cf2f-0a83-4de7-bbb3-f364baed0541,257.45,pharmacy,2025-02-20T19:33:58.996906,19,3,FR,US,b8a14227-504b-46d7-9209-805847bcbd71,116.253.174.239,paypal,True,False
ccb14d51-06d7-48bd-a473-52b2a88f0bec,15.57,online_gaming,2025-05-04T16:59:16.369807,16,6,US,US,2bee458d-cd54-4e08-adff-32fd1c4daa36,193.78.224.168,debit_card,False,True
02526607-6b1b-4c0b-b960-d6c34d282e44,1.25,grocery,2024-08-06T03:35:51.360114,3,1,US,US,d4d567b4-80a8-4dea-88a9-2fdb5a5ba61e,70.253.102.94,debit_card,False,False
5e6c860a-4528-4b4f-b794-84bf0d6d57cd,5.45,utility,2024-10-12T20:23:15.632851,20,5,US,US,ddbf3a5f-6cb7-4479-91b8-762d574c1ffa,128.22.169.15,credit_card,True,False
725c18fa-7277-4b27-84d8-a498a58a4cc5,145.0,grocery,2024-11-27T05:43:29.579191,5,2,US,US,12059323-9a93-427f-8d5b-795ceec1c1a1,193.146.64.237,credit_card,False,False
626a2091-2f5f-4fde-ba46-19674d3d75f2,12.08,utility,2025-03-07T23:04:57.022218,23,4,US,US,a3755891-0d25-466a-84a4-b5c8d73dae77,109.21.61.36,credit_card,False,False
2927b746-0eb2-46d9-8084-7163abfc0132,5.65,grocery,2025-03-06T10:21:47.178617,10,3,DE,US,03402f02-44ae-482b-afd0-102b1d191905,114.204.184.250,credit_card,True,False
9b227041-2d96-4986-a886-0bdd4b139357,6.62,gas_station,2025-01-16T03:09:08.640157,3,3,US,RO,b7d988f0-a86e-48c6-9494-c75f9162ae6d,4.119.154.162,credit_card,False,True
8f2c1fc8-d1db-4c21-ad58-0dea250c2365,25.7,cash_advance,2025-05-08T17:25:39.768994,17,3,FR,US,e6f4a193-a775-48c0-8b93-7d84c1d139d4,200.126.174.214,paypal,False,False
9e04137c-c0a8-4157-8248-8d082dc36ed4,6.41,gas_station,2025-07-08T22:14:56.342951,22,1,US,NG,fa217eb3-383d-47b0-aae7-f75d563171b9,117.128.224.99,credit_card,False,False
8b799e5b-eef7-4ac6-a6ef-fdd6558d4531,15.76,grocery,2025-04-02T06:51:45.612474,6,2,US,US,582cedfc-0d1e-4735-9821-3ab2d54d7623,97.38.33.77,credit_card,False,False
de63cac1-be03-426f-adef-c67baa15a58e,50.73,utility,2025-03-21T12:42:33.695067,12,4,CA,US,8ebb4327-303c-4fdd-8f91-ee8cd847b39f,15.53.154.175,credit_card,True,False
b0c60818-1d6e-4005-88e6-0d8dea409b09,7.79,pharmacy,2025-06-03T10:33:16.618315,10,1,CA,US,d955c6fa-9281-4088-9307-e6d4707438c2,108.60.109.167,debit_card,True,False
308ff1a0-ed76-4f51-a31d-a512b89c9716,60.83,utility,2025-03-10T07:54:47.013355,7,0,DE,US,a1ea85d6-5f6c-472e-96e0-38219f4c1d8a,92.147.185.51,credit_card,False,False
92e23994-af1e-4c9c-842c-2f409b6e3c5f,20.14,utility,2025-07-08T16:20:35.733346,16,1,US,US,20d7337f-aa6f-4b65-bf86-0513349f6023,174.119.61.204,credit_card,False,False
85c4118e-408a-41bd-834f-e04bc572b00b,47.91,grocery,2024-08-02T16:30:54.828174,16,4,DE,US,be77cb3f-e25f-41fe-8dd1-8891ea938ef3,70.75.211.153,debit_card,True,False
33073c3b-eddb-4582-bdc1-fbe731059fe8,3.26,utility,2024-10-24T17:12:25.859035,17,3,US,US,a8e6373a-655b-46c1-898d-1c300ebbd3a5,196.6.48.204,credit_card,False,False
fc8c8f85-6354-47a1-9e48-9d096ad164b3,25.88,grocery,2025-01-01T18:52:15.296976,18,2,CA,US,dc480dfa-a068-4a68-8091-8bba8bc10f98,102.81.149.76,credit_card,False,False
16d47dd8-562d-4b83-9e2f-8fd2554e8686,10.04,pharmacy,2024-11-11T12:33:00.636362,12,0,US,CN,30623a27-1169-43fb-815e-ff6510c8f6c2,197.104.122.129,debit_card,False,False
f63abecd-e386-4dd2-b7af-0608f1fbcd84,5.68,grocery,2024-11-24T13:30:45.035980,13,6,DE,US,bfa7c31d-d6f9-419a-b9bb-f990b700cefb,1.95.99.25,debit_card,False,False
2b8e6b59-4242-41b5-ad15-89a7b38b6321,379.19,adult_entertainment,2025-03-04T08:16:19.588937,8,1,UK,US,a84400aa-6935-4b6f-b57d-658b74c0e6b1,151.18.234.201,credit_card,False,True
9358b636-5b3e-4eed-bc52-f06be36c3f9c,43.86,gas_station,2025-04-12T13:42:49.203068,13,5,US,RO,e8103397-666f-4c81-a6aa-9ca37d47b7d2,77.76.187.162,credit_card,False,False
1be7b539-b237-4123-b6ec-b446fbff1b9d,1.37,gas_station,2025-03-17T03:54:51.563359,3,0,US,US,c2216df0-1c80-4030-941a-18f109efcfd5,55.64.209.168,debit_card,False,False
d47afe6a-654f-43a1-bd3b-739db7e936ed,24.08,grocery,2024-11-29T08:33:31.094698,8,4,FR,US,2d24e468-95b4-4267-a600-cb0350ab616e,204.4.82.99,credit_card,False,False
11c8d017-906a-4dd5-958f-9be4875a2142,15.91,cash_advance,2024-08-25T10:00:44.681575,10,6,FR,US,12a03ae7-b971-4262-a5e0-84746d6b41a7,103.63.1.85,credit_card,False,False
7f8cd61b-52d8-4c16-a1e4-67996de97256,5.37,pharmacy,2025-04-05T03:09:44.861071,3,5,US,US,e077e88c-9c38-4b28-b1b6-7f46edaec24e,83.154.212.164,credit_card,False,False
ad2743fa-4d8a-4ee9-88b7-8e0939554add,33.47,utility,2025-02-27T23:23:33.516680,23,3,FR,RO,e0d14d49-9c3b-42c6-bd92-b8139da34094,94.143.131.250,credit_card,False,True
a83432c2-c921-4c95-8159-37fe18c0d2ab,20.78,utility,2025-02-05T12:32:03.623102,12,2,US,US,002b4cca-7a24-4bc8-ab5f-a708952ca52e,202.67.127.140,debit_card,False,False
c0e6efe2-5fe2-4e8c-b999-cc7d3b5b2809,6.64,cryptocurrency,2024-10-27T21:58:47.953133,21,6,US,US,1df1cf9b-1d54-4d13-af5c-9799f61a8f83,157.22.116.200,crypto,True,False
4bd7cbd8-598a-4a3f-bf92-570df4acd736,27.61,utility,2024-11-13T09:20:41.775958,9,2,CA,US,77c54c61-450c-4d25-a4a5-dc82e0e76005,153.186.239.70,credit_card,True,False
57f44fa2-4316-4c72-8d9c-e7d7f48fe550,37.36,utility,2025-04-24T13:34:45.628705,13,3,DE,RO,c0a78c62-1046-4996-98de-9e39fab706de,70.211.230.123,credit_card,True,False
759052f1-3990-49a7-8083-2dc2ee620a40,22.41,grocery,2025-06-08T02:30:08.814154,2,6,UK,RO,f18b3f2b-1031-4ae9-a8b6-eef3e1a5f4b1,141.41.75.139,credit_card,True,True
dbe3b9ed-c4d4-4286-8e5b-27b9e06dc396,61.2,grocery,2024-10-08T20:29:35.540000,20,1,US,NG,6593880f-52ac-4f41-b8f5-d5bb53439867,106.77.71.75,crypto,True,True
fb0eacb7-81bb-4d91-92f2-58550853b8d5,11.96,utility,2024-11-11T07:02:37.020695,7,0,US,US,1f7ad7a3-319e-40e5-bb82-3cf3146c009b,170.197.235.114,paypal,True,False
1b0ae9b6-213f-4f53-8ef3-be285133d37a,5.94,utility,2024-10-18T11:51:54.990827,11,4,US,US,6de76f9d-7a0e-42ee-b69d-60350d9b95dc,42.19.35.43,credit_card,False,False
a7c25f1d-b7f4-4c99-ab77-7112e864d85f,1.46,pharmacy,2025-03-25T11:20:42.700511,11,1,US,US,68f23ef0-e9ca-4cd4-ad41-678451ae5bd4,36.23.3.99,debit_card,False,False
3fe6647f-ec73-429b-a870-4c895844fb4d,34.91,utility,2024-09-18T18:35:29.370752,18,2,DE,US,9e98a819-98f7-4320-b2c6-397e84ce2a66,114.179.103.112,credit_card,True,False
